代码,一级行政区,二级行政区,名称,级别,状态,启用时间,变更（弃用）时间,新代码
621225,甘肃省,陇南市,西和县,县级,启用,2004,,
621226,甘肃省,陇南市,礼县,县级,启用,2004,,
621227,甘肃省,陇南市,徽县,县级,启用,2004,,
621228,甘肃省,陇南市,两当县,县级,启用,2004,,
622100,甘肃省,酒泉地区,酒泉地区,地级,弃用,1980,2002,620900
622101,甘肃省,酒泉地区,玉门市,县级,弃用,1980,2002,620981
622102,甘肃省,酒泉地区,酒泉市,县级,弃用,1985,2002,620902
622103,甘肃省,酒泉地区,敦煌市,县级,弃用,1987,2002,620982
622121,甘肃省,酒泉地区,酒泉县,县级,弃用,1980,1985,622102
622122,甘肃省,酒泉地区,敦煌县,县级,弃用,1980,1987,622103
622123,甘肃省,酒泉地区,金塔县,县级,弃用,1980,2002,620921
622124,甘肃省,酒泉地区,肃北蒙古族自治县,县级,弃用,1980,2002,620923
622125,甘肃省,酒泉地区,阿克塞哈萨克族自治县,县级,弃用,1980,2002,620924
622126,甘肃省,酒泉地区,安西县,县级,弃用,1980,2002,620925
622200,甘肃省,张掖地区,张掖地区,地级,弃用,1980,2002,620700
622201,甘肃省,张掖地区,张掖市,县级,弃用,1985,2002,620702
622221,甘肃省,张掖地区,张掖县,县级,弃用,1980,1985,622201
622222,甘肃省,张掖地区,肃南裕固族自治县,县级,弃用,1980,2002,620721
622223,甘肃省,张掖地区,民乐县,县级,弃用,1980,2002,620722
622224,甘肃省,张掖地区,临泽县,县级,弃用,1980,2002,620723
622225,甘肃省,张掖地区,高台县,县级,弃用,1980,2002,620724
622226,甘肃省,张掖地区,山丹县,县级,弃用,1980,2002,620725
622300,甘肃省,武威地区,武威地区,地级,弃用,1980,2001,620400[1985];620600
622301,甘肃省,武威地区,武威市,县级,弃用,1985,2001,620602
622321,甘肃省,武威地区,武威县,县级,弃用,1980,1985,622301
622322,甘肃省,武威地区,民勤县,县级,弃用,1980,2001,620621
622323,甘肃省,武威地区,古浪县,县级,弃用,1980,2001,620622
622324,甘肃省,武威地区,景泰县,县级,弃用,1980,1985,620423
622325,甘肃省,武威地区,永昌县,县级,弃用,1980,1981,620300;620321
622326,甘肃省,武威地区,天祝藏族自治县,县级,弃用,1980,2001,620623
622400,甘肃省,定西地区,定西地区,地级,弃用,1980,2003,620400[1985];621100
622421,甘肃省,定西地区,定西县,县级,弃用,1980,2003,621102
622422,甘肃省,定西地区,靖远县,县级,弃用,1980,1985,620403;620421
622423,甘肃省,定西地区,会宁县,县级,弃用,1980,1985,620422
622424,甘肃省,定西地区,通渭县,县级,弃用,1980,2003,621121
622425,甘肃省,定西地区,陇西县,县级,弃用,1980,2003,621122
622426,甘肃省,定西地区,渭源县,县级,弃用,1980,2003,621123
622427,甘肃省,定西地区,临洮县,县级,弃用,1980,2003,621124
622428,甘肃省,定西地区,漳县,县级,弃用,1985,2003,621125
622429,甘肃省,定西地区,岷县,县级,弃用,1985,2003,621126
622500,甘肃省,天水地区,天水地区,地级,弃用,1980,1985,620500;622400;622600
622501,甘肃省,天水地区,天水市,县级,弃用,1980,1985,620502
622521,甘肃省,天水地区,张家川回族自治县,县级,弃用,1980,1985,620525
622522,甘肃省,天水地区,天水县,县级,弃用,1980,1985,620502;620503
622523,甘肃省,天水地区,清水县,县级,弃用,1980,1985,620521
622524,甘肃省,天水地区,徽县,县级,弃用,1980,1985,622630
622525,甘肃省,天水地区,两当县,县级,弃用,1980,1985,622629
622526,甘肃省,天水地区,礼县,县级,弃用,1980,1985,622628
622527,甘肃省,天水地区,西和县,县级,弃用,1980,1985,622627
622528,甘肃省,天水地区,武山县,县级,弃用,1980,1985,620524
622529,甘肃省,天水地区,甘谷县,县级,弃用,1980,1985,620523
622530,甘肃省,天水地区,秦安县,县级,弃用,1980,1985,620522
622531,甘肃省,天水地区,漳县,县级,弃用,1980,1985,622428
622600,甘肃省,陇南地区,陇南地区,地级,弃用,1985,2004,621200
622600,甘肃省,武都地区,武都地区,地级,变更,1980,1985,622400;622600
622621,甘肃省,陇南地区,武都县,县级,弃用,1985,2004,621202
622621,甘肃省,武都地区,武都县,县级,变更,1980,1985,622621
622622,甘肃省,武都地区,岷县,县级,弃用,1980,1985,622429
622623,甘肃省,陇南地区,宕昌县,县级,弃用,1985,2004,621223
622623,甘肃省,武都地区,宕昌县,县级,变更,1980,1985,622623
622624,甘肃省,陇南地区,成县,县级,弃用,1985,2004,621221
622624,甘肃省,武都地区,成县,县级,变更,1980,1985,622624
622625,甘肃省,陇南地区,康县,县级,弃用,1985,2004,621224
622625,甘肃省,武都地区,康县,县级,变更,1980,1985,622625
622626,甘肃省,陇南地区,文县,县级,弃用,1985,2004,621222
622626,甘肃省,武都地区,文县,县级,变更,1980,1985,622626
622627,甘肃省,陇南地区,西和县,县级,弃用,1985,2004,621225
622628,甘肃省,陇南地区,礼县,县级,弃用,1985,2004,621226
622629,甘肃省,陇南地区,两当县,县级,弃用,1985,2004,621228
622630,甘肃省,陇南地区,徽县,县级,弃用,1985,2004,621227
622700,甘肃省,平凉地区,平凉地区,地级,弃用,1980,2002,620800
622701,甘肃省,平凉地区,平凉市,县级,弃用,1983,2002,620802
622721,甘肃省,平凉地区,平凉县,县级,弃用,1980,1983,622701
622722,甘肃省,平凉地区,泾川县,县级,弃用,1980,2002,620821
622723,甘肃省,平凉地区,灵台县,县级,弃用,1980,2002,620822
622724,甘肃省,平凉地区,崇信县,县级,弃用,1980,2002,620823
622725,甘肃省,平凉地区,华亭县,县级,弃用,1980,2002,620824
622726,甘肃省,平凉地区,庄浪县,县级,弃用,1980,2002,620825
622727,甘肃省,平凉地区,静宁县,县级,弃用,1980,2002,620826
622800,甘肃省,庆阳地区,庆阳地区,地级,弃用,1980,2002,621000
622801,甘肃省,庆阳地区,西峰市,县级,弃用,1985,2002,621002
622821,甘肃省,庆阳地区,庆阳县,县级,弃用,1980,2002,622801[1985];621021
622822,甘肃省,庆阳地区,环县,县级,弃用,1980,2002,621022
622823,甘肃省,庆阳地区,华池县,县级,弃用,1980,2002,621023
622824,甘肃省,庆阳地区,合水县,县级,弃用,1980,2002,621024
622825,甘肃省,庆阳地区,正宁县,县级,弃用,1980,2002,621025
622826,甘肃省,庆阳地区,宁县,县级,弃用,1980,2002,621026
622827,甘肃省,庆阳地区,镇原县,县级,弃用,1980,2002,621027
622900,甘肃省,临夏回族自治州,临夏回族自治州,地级,启用,1980,,
622901,甘肃省,临夏回族自治州,临夏市,县级,启用,1983,,
622921,甘肃省,临夏回族自治州,临夏县,县级,启用,1980,,622901[1983]
622922,甘肃省,临夏回族自治州,康乐县,县级,启用,1980,,
622923,甘肃省,临夏回族自治州,永靖县,县级,启用,1980,,
622924,甘肃省,临夏回族自治州,广河县,县级,启用,1980,,
622925,甘肃省,临夏回族自治州,和政县,县级,启用,1980,,
622926,甘肃省,临夏回族自治州,东乡族自治县,县级,启用,1980,,
622927,甘肃省,临夏回族自治州,积石山保安族东乡族撒拉族自治县,县级,启用,1980,,
623000,甘肃省,甘南藏族自治州,甘南藏族自治州,地级,启用,1980,,
623001,甘肃省,甘南藏族自治州,合作市,县级,启用,1996,,
623021,甘肃省,甘南藏族自治州,临潭县,县级,启用,1980,,
623022,甘肃省,甘南藏族自治州,卓尼县,县级,启用,1980,,
623023,甘肃省,甘南藏族自治州,舟曲县,县级,启用,1980,,
623024,甘肃省,甘南藏族自治州,迭部县,县级,启用,1980,,
623025,甘肃省,甘南藏族自治州,玛曲县,县级,启用,1980,,
623026,甘肃省,甘南藏族自治州,碌曲县,县级,启用,1980,,
623027,甘肃省,甘南藏族自治州,夏河县,县级,启用,1980,,623001[1996]
630000,青海省,,青海省,省级,启用,1980,,
630100,青海省,西宁市,西宁市,地级,启用,1980,,
630102,青海省,西宁市,城东区,县级,启用,1980,,
630103,青海省,西宁市,城中区,县级,启用,1980,,
630104,青海省,西宁市,城西区,县级,启用,1980,,630105[1986]
630105,青海省,西宁市,城北区,县级,启用,1986,,
630106,青海省,西宁市,湟中区,县级,启用,2019,,
630111,青海省,西宁市,郊区,县级,弃用,1980,1986,630102;630103;630104;630105
630121,青海省,西宁市,大通回族土族自治县,县级,启用,1985,,
630121,青海省,西宁市,大通县,县级,变更,1980,1985,630121
630122,青海省,西宁市,湟中县,县级,弃用,1999,2019,630106
630123,青海省,西宁市,湟源县,县级,启用,1999,,
630200,青海省,海东市,海东市,地级,启用,2013,,
630202,青海省,海东市,乐都区,县级,启用,2013,,
630203,青海省,海东市,平安区,县级,启用,2015,,
630221,青海省,海东市,平安县,县级,弃用,2013,2015,630203
630222,青海省,海东市,民和回族土族自治县,县级,启用,2013,,
630223,青海省,海东市,互助土族自治县,县级,启用,2013,,
630224,青海省,海东市,化隆回族自治县,县级,启用,2013,,
630225,青海省,海东市,循化撒拉族自治县,县级,启用,2013,,
632100,青海省,海东地区,海东地区,地级,弃用,1980,2013,630200
632121,青海省,海东地区,平安县,县级,弃用,1980,2013,630221
632122,青海省,海东地区,民和回族土族自治县,县级,弃用,1985,2013,630222
632122,青海省,海东地区,民和县,县级,变更,1980,1985,632122
632123,青海省,海东地区,乐都县,县级,弃用,1980,2013,630202
632124,青海省,海东地区,湟中县,县级,弃用,1980,1999,630122
632125,青海省,海东地区,湟源县,县级,弃用,1980,1999,630123
632126,青海省,海东地区,互助土族自治县,县级,弃用,1980,2013,630223
632127,青海省,海东地区,化隆回族自治县,县级,弃用,1980,2013,630224
632128,青海省,海东地区,循化撒拉族自治县,县级,弃用,1980,2013,630225
632200,青海省,海北藏族自治州,海北藏族自治州,地级,启用,1980,,
632221,青海省,海北藏族自治州,门源回族自治县,县级,启用,1980,,
632222,青海省,海北藏族自治州,祁连县,县级,启用,1980,,
632223,青海省,海北藏族自治州,海晏县,县级,启用,1980,,
632224,青海省,海北藏族自治州,刚察县,县级,启用,1980,,
632300,青海省,黄南藏族自治州,黄南藏族自治州,地级,启用,1980,,
632301,青海省,黄南藏族自治州,同仁市,县级,启用,2020,,
632321,青海省,黄南藏族自治州,同仁县,县级,弃用,1980,2020,632301
632322,青海省,黄南藏族自治州,尖扎县,县级,启用,1980,,
632323,青海省,黄南藏族自治州,泽库县,县级,启用,1980,,
632324,青海省,黄南藏族自治州,河南蒙古族自治县,县级,启用,1984,,
632324,青海省,黄南藏族自治州,河南蒙古族自治县,县级,变更,1981,1982,632421
632421,青海省,直辖,河南蒙古族自治县,县级,弃用,1982,1984,632324
632421,青海省,直辖,河南蒙古族自治县,县级,变更,1980,1981,632324
632500,青海省,海南藏族自治州,海南藏族自治州,地级,启用,1980,,
632521,青海省,海南藏族自治州,共和县,县级,启用,1980,,
632522,青海省,海南藏族自治州,同德县,县级,启用,1980,,
632523,青海省,海南藏族自治州,贵德县,县级,启用,1980,,
632524,青海省,海南藏族自治州,兴海县,县级,启用,1980,,
632525,青海省,海南藏族自治州,贵南县,县级,启用,1980,,
632600,青海省,果洛藏族自治州,果洛藏族自治州,地级,启用,1980,,
632621,青海省,果洛藏族自治州,玛沁县,县级,启用,1980,,
632622,青海省,果洛藏族自治州,班玛县,县级,启用,1980,,
632623,青海省,果洛藏族自治州,甘德县,县级,启用,1980,,
632624,青海省,果洛藏族自治州,达日县,县级,启用,1980,,
632625,青海省,果洛藏族自治州,久治县,县级,启用,1980,,
632626,青海省,果洛藏族自治州,玛多县,县级,启用,1980,,
632700,青海省,玉树藏族自治州,玉树藏族自治州,地级,启用,1980,,
632701,青海省,玉树藏族自治州,玉树市,县级,启用,2013,,
632721,青海省,玉树藏族自治州,玉树县,县级,弃用,1980,2013,632701
632722,青海省,玉树藏族自治州,杂多县,县级,启用,1980,,
632723,青海省,玉树藏族自治州,称多县,县级,启用,1980,,
632724,青海省,玉树藏族自治州,治多县,县级,启用,1980,,
632725,青海省,玉树藏族自治州,囊谦县,县级,启用,1980,,
632726,青海省,玉树藏族自治州,曲麻莱县,县级,启用,1980,,
632800,青海省,海西蒙古族藏族自治州,海西蒙古族藏族自治州,地级,启用,1980,,632802[1988];632803[2018]
632801,青海省,海西蒙古族藏族自治州,格尔木市,县级,启用,1980,,
632802,青海省,海西蒙古族藏族自治州,德令哈市,县级,启用,1988,,
632803,青海省,海西蒙古族藏族自治州,茫崖市,县级,启用,2018,,
632821,青海省,海西蒙古族藏族自治州,乌兰县,县级,启用,1980,,632802[1988]
632822,青海省,海西蒙古族藏族自治州,都兰县,县级,启用,1980,,
632823,青海省,海西蒙古族藏族自治州,天峻县,县级,启用,1980,,
640000,宁夏回族自治区,,宁夏回族自治区,省级,启用,1980,,
640100,宁夏回族自治区,银川市,银川市,地级,启用,1980,,
640102,宁夏回族自治区,银川市,城区,县级,弃用,1980,2002,640104
640103,宁夏回族自治区,银川市,新城区,县级,弃用,1980,2002,640105;640106
640104,宁夏回族自治区,银川市,兴庆区,县级,启用,2002,,
640104,宁夏回族自治区,银川市,郊区,县级,变更,1980,2002,640104;640105;640106
640105,宁夏回族自治区,银川市,西夏区,县级,启用,2002,,
640106,宁夏回族自治区,银川市,金凤区,县级,启用,2002,,
640121,宁夏回族自治区,银川市,永宁县,县级,启用,1980,,
640122,宁夏回族自治区,银川市,贺兰县,县级,启用,1980,,640106[2002]
640181,宁夏回族自治区,银川市,灵武市,县级,启用,2002,,640104[2004]
640200,宁夏回族自治区,石嘴山市,石嘴山市,地级,启用,1987,,
640200,宁夏回族自治区,石咀山市,石咀山市,地级,变更,1980,1987,640200
640202,宁夏回族自治区,石嘴山市,大武口区,县级,启用,1987,,
640202,宁夏回族自治区,石咀山市,大武口区,县级,变更,1980,1987,640202
640204,宁夏回族自治区,石嘴山市,石炭井区,县级,弃用,1987,2002,640202
640204,宁夏回族自治区,石咀山市,石炭井区,县级,变更,1980,1987,640204
640205,宁夏回族自治区,石嘴山市,惠农区,县级,启用,2003,,
640205,宁夏回族自治区,石嘴山市,石嘴山区,县级,变更,1987,2003,640205
640205,宁夏回族自治区,石咀山市,石咀山区,县级,变更,1980,1987,640205
640211,宁夏回族自治区,石咀山市,郊区,县级,弃用,1980,1987,640202;640205;640223
640221,宁夏回族自治区,石嘴山市,平罗县,县级,启用,1987,,640202[2002]
640221,宁夏回族自治区,石咀山市,平罗县,县级,变更,1980,1987,640221
640222,宁夏回族自治区,石嘴山市,陶乐县,县级,弃用,1987,2003,640104;640221
640222,宁夏回族自治区,石咀山市,陶乐县,县级,变更,1980,1987,640222
640223,宁夏回族自治区,石嘴山市,惠农县,县级,弃用,1987,2003,640205
640300,宁夏回族自治区,吴忠市,吴忠市,地级,启用,1998,,640500[2003];640303[2009]
640302,宁夏回族自治区,吴忠市,利通区,县级,启用,1998,,
640303,宁夏回族自治区,吴忠市,红寺堡区,县级,启用,2009,,
640321,宁夏回族自治区,吴忠市,中卫县,县级,弃用,1998,2003,640502
640322,宁夏回族自治区,吴忠市,中宁县,县级,弃用,1998,2003,640521
640323,宁夏回族自治区,吴忠市,盐池县,县级,启用,1998,,
640324,宁夏回族自治区,吴忠市,同心县,县级,启用,1998,,
640381,宁夏回族自治区,吴忠市,青铜峡市,县级,启用,1998,,
640382,宁夏回族自治区,吴忠市,灵武市,县级,弃用,1998,2002,640181
640400,宁夏回族自治区,固原市,固原市,地级,启用,2001,,640500[2003]
640402,宁夏回族自治区,固原市,原州区,县级,启用,2001,,640424[2003]
640421,宁夏回族自治区,固原市,海原县,县级,弃用,2001,2003,640522
640422,宁夏回族自治区,固原市,西吉县,县级,启用,2001,,
640423,宁夏回族自治区,固原市,隆德县,县级,启用,2001,,
640424,宁夏回族自治区,固原市,泾源县,县级,启用,2001,,
640425,宁夏回族自治区,固原市,彭阳县,县级,启用,2001,,
640500,宁夏回族自治区,中卫市,中卫市,地级,启用,2003,,
640502,宁夏回族自治区,中卫市,沙坡头区,县级,启用,2003,,
640521,宁夏回族自治区,中卫市,中宁县,县级,启用,2003,,640381[2006]
640522,宁夏回族自治区,中卫市,海原县,县级,启用,2003,,
642100,宁夏回族自治区,银南地区,银南地区,地级,弃用,1980,1998,640300
642101,宁夏回族自治区,银南地区,吴忠市,县级,弃用,1983,1998,640302
642102,宁夏回族自治区,银南地区,青铜峡市,县级,弃用,1984,1998,640381
